City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
283,Chipata,ZM,2021-01-16 21:28:55,-13.6333,32.65,66.27,94,100,2.15
284,Show Low,US,2021-01-16 21:28:55,34.2542,-110.0298,51.8,22,1,13.8
285,Sangar,RU,2021-01-16 21:28:55,63.9242,127.4739,-39.1,81,100,2.64
286,Sibu,MY,2021-01-16 21:28:55,2.3,111.8167,73.4,100,40,2.3
287,Sawtell,AU,2021-01-16 21:28:55,-30.3833,153.1,71.6,60,27,8.05
288,Cumpas,MX,2021-01-16 21:28:55,29.9833,-109.7833,77.9,16,0,3.62
289,Mao,ES,2021-01-16 21:28:55,39.8885,4.2658,44.6,87,0,5.75
290,Zunyi,CN,2021-01-16 21:28:55,27.6867,106.9072,32.09,95,100,10.58
291,Aktanysh,RU,2021-01-16 21:28:55,55.7216,54.0829,16.79,96,99,11.77
292,Korla,CN,2021-01-16 21:28:55,41.7597,86.1469,16.77,82,0,7.0
293,Neiafu,TO,2021-01-16 21:28:55,-18.65,-173.9833,84.2,79,75,5.75
294,Luleburgaz,TR,2021-01-16 21:28:56,41.4039,27.3592,30.2,86,75,20.71
295,Sao Geraldo Do Araguaia,BR,2021-01-16 21:28:56,-6.4006,-48.555,75.45,92,100,2.82
296,Chernyshevskiy,RU,2021-01-16 21:28:56,63.0128,112.4714,-41.82,82,95,3.71
297,Adelaide,AU,2021-01-16 21:28:56,-34.9333,138.6,63.0,77,40,6.91
298,Cananea,MX,2021-01-16 21:28:56,30.95,-110.3,73.99,10,20,12.26
299,Wajima,JP,2021-01-16 21:28:56,37.4,136.9,35.17,86,100,14.47
300,Karlskoga,SE,2021-01-16 21:28:56,59.3267,14.5239,28.4,93,90,2.3
301,Praia Da Vitoria,PT,2021-01-16 21:28:56,38.7333,-27.0667,62.6,94,75,10.2
302,Quesnel,CA,2021-01-16 21:28:56,52.9999,-122.5029,30.2,80,90,3.44
303,Acapulco,MX,2021-01-16 21:25:04,16.8634,-99.8901,82.4,74,90,4.61
304,Ucluelet,CA,2021-01-16 21:27:15,48.9329,-125.5528,46.99,87,90,6.91
305,Ilek,RU,2021-01-16 21:28:56,51.5271,53.3831,21.74,96,100,19.19
306,Severo-Kurilsk,RU,2021-01-16 21:28:56,50.6789,156.125,29.93,97,100,24.38
307,Cabo San Lucas,MX,2021-01-16 21:28:57,22.8909,-109.9124,79.0,41,1,9.22
308,Marawi,PH,2021-01-16 21:28:57,7.9986,124.2928,73.99,95,100,4.0
309,Gamba,GA,2021-01-16 21:28:57,-2.65,10.0,77.74,84,100,6.02
310,College,US,2021-01-16 21:28:57,64.8569,-147.8028,-5.8,77,40,3.33
311,Soyo,AO,2021-01-16 21:28:57,-6.1349,12.3689,79.27,78,97,9.62
312,Richards Bay,ZA,2021-01-16 21:28:05,-28.783,32.0377,73.76,88,96,7.45
313,Avera,US,2021-01-16 21:28:57,33.194,-82.5271,48.2,37,40,13.8
314,Guerrero Negro,MX,2021-01-16 21:28:57,27.9769,-114.0611,78.28,16,0,9.78
315,Ilhabela,BR,2021-01-16 21:28:57,-23.7781,-45.3581,79.99,76,85,6.91
316,The Valley,AI,2021-01-16 21:28:58,18.217,-63.0578,80.6,69,20,11.5
317,Keetmanshoop,NA,2021-01-16 21:28:58,-26.5833,18.1333,76.33,28,0,14.88
318,Kapit,MY,2021-01-16 21:28:58,2.0167,112.9333,72.54,94,100,0.96
319,Karoi,ZW,2021-01-16 21:28:58,-16.8099,29.6925,65.89,96,100,3.94
320,Altay,CN,2021-01-16 21:28:58,47.8667,88.1167,12.34,55,27,2.42
321,Mehriz,IR,2021-01-16 21:28:58,31.5917,54.4318,39.2,38,0,2.3
322,Vinh,VN,2021-01-16 21:28:58,18.6667,105.6667,65.3,86,100,5.64
323,Huntsville,US,2021-01-16 21:28:58,34.7304,-86.5861,42.01,52,90,10.36
324,Foumban,CM,2021-01-16 21:28:58,5.7291,10.9001,66.22,30,57,4.52
325,Arlit,NE,2021-01-16 21:28:58,18.7369,7.3853,72.63,17,1,9.37
326,Bumba,CD,2021-01-16 21:28:59,2.1833,22.4667,74.39,76,92,2.37
327,Burnie,AU,2021-01-16 21:28:07,-41.0667,145.9167,55.0,66,60,4.0
328,Nizhniy Kuranakh,RU,2021-01-16 21:28:59,58.8353,125.4869,-38.83,79,100,1.54
329,Jiuquan,CN,2021-01-16 21:28:59,39.7432,98.5174,13.84,65,0,2.33
330,Ewa Beach,US,2021-01-16 21:28:59,21.3156,-158.0072,80.6,65,1,4.61
331,Mazagao,BR,2021-01-16 21:28:59,-0.115,-51.2894,86.0,74,20,6.91
332,Billings,US,2021-01-16 21:28:59,45.7833,-108.5007,45.0,26,75,16.11
333,Little Current,CA,2021-01-16 21:28:59,45.9793,-81.9248,35.01,93,96,4.61
334,Kahului,US,2021-01-16 21:28:59,20.8947,-156.47,84.2,45,20,17.27
335,Luxor,EG,2021-01-16 21:28:59,25.6989,32.6421,57.2,54,0,2.3
336,Mexico,PH,2021-01-16 21:28:59,15.0646,120.7198,73.4,83,75,2.3
337,Biak,ID,2021-01-16 21:28:59,-0.9131,122.8766,76.64,84,100,4.18
338,Bonavista,CA,2021-01-16 21:28:59,48.6499,-53.1147,30.99,93,100,5.75
339,Faya,SA,2021-01-16 21:29:00,18.3851,42.4509,55.4,76,0,6.91
340,Faanui,PF,2021-01-16 21:29:00,-16.4833,-151.75,81.43,76,33,12.08
341,Diamantino,BR,2021-01-16 21:24:40,-14.4086,-56.4461,82.26,76,100,5.5
342,Pisco,PE,2021-01-16 21:24:21,-13.7,-76.2167,77.0,61,40,16.11
343,Norman Wells,CA,2021-01-16 21:29:00,65.282,-126.8329,-0.4,78,40,3.44
344,Mangrol,IN,2021-01-16 21:29:00,21.1167,70.1167,66.09,43,0,9.01
345,Dingle,PH,2021-01-16 21:29:00,10.9995,122.6711,74.53,93,100,12.06
346,Cacequi,BR,2021-01-16 21:29:00,-29.8836,-54.825,92.55,48,100,7.09
347,Coahuayana,MX,2021-01-16 21:29:00,18.7333,-103.6833,82.4,36,75,6.53
348,Hibbing,US,2021-01-16 21:29:00,47.4272,-92.9377,26.6,86,90,13.8
349,Suisun City,US,2021-01-16 21:29:00,38.2382,-122.0402,77.0,36,1,1.52
350,Alofi,NU,2021-01-16 21:29:01,-19.0595,-169.9187,86.0,66,40,6.91
351,Nyagan,RU,2021-01-16 21:29:01,62.1406,65.3936,-4.7,91,100,6.4
352,Russell,US,2021-01-16 21:29:01,32.3502,-85.1999,50.0,34,1,11.5
353,Mount Isa,AU,2021-01-16 21:29:01,-20.7333,139.5,78.8,14,3,14.97
354,Sakakah,SA,2021-01-16 21:29:01,29.9697,40.2064,50.0,43,0,9.22
355,Katsuura,JP,2021-01-16 21:29:01,35.1333,140.3,44.6,53,75,5.75
356,Hami,CN,2021-01-16 21:29:01,42.8,93.45,14.77,70,0,1.54
357,Paamiut,GL,2021-01-16 21:29:01,61.994,-49.6678,22.37,85,100,16.78
358,Kumluca,TR,2021-01-16 21:29:01,36.3703,30.2869,55.47,66,53,12.75
359,San Jeronimo,PE,2021-01-16 21:29:01,-11.9472,-75.2829,59.77,59,96,8.59
360,Rzhanitsa,RU,2021-01-16 21:29:02,53.4284,33.923,1.8,92,100,8.14
361,Labuhan,ID,2021-01-16 21:29:02,-6.8844,112.2051,77.94,82,100,4.47
362,Telford,GB,2021-01-16 21:29:02,52.6766,-2.4493,42.8,75,75,9.22
363,Esna,EG,2021-01-16 21:24:25,25.2934,32.554,57.2,54,0,2.3
364,Matay,EG,2021-01-16 21:29:02,28.419,30.7792,49.21,66,1,3.8
365,Bridlington,GB,2021-01-16 21:29:02,54.0831,-0.1919,39.0,84,98,1.01
366,Zyryanka,RU,2021-01-16 21:29:02,65.75,150.85,-32.03,84,97,3.87
367,Nemuro,JP,2021-01-16 21:29:02,43.3236,145.575,21.79,89,12,15.64
368,Broome,US,2021-01-16 21:29:02,42.2506,-75.833,34.0,86,20,8.05
369,Meulaboh,ID,2021-01-16 21:29:02,4.1363,96.1285,76.01,85,100,3.47
370,Provost,CA,2021-01-16 21:29:02,52.3501,-110.2683,37.4,70,0,17.27
371,Port Hedland,AU,2021-01-16 21:29:03,-20.3167,118.5667,87.8,58,40,11.5
372,Bani Walid,LY,2021-01-16 21:29:03,31.7566,13.9942,50.0,66,34,10.42
373,Namtsy,RU,2021-01-16 21:29:03,62.7161,129.6658,-49.0,53,90,4.07
374,Bemidji,US,2021-01-16 21:26:03,47.4736,-94.8803,19.99,100,90,5.75
375,Portland,US,2021-01-16 21:24:56,45.5234,-122.6762,51.01,76,40,4.61
376,Leningradskiy,RU,2021-01-16 21:29:03,69.3833,178.4167,-19.91,86,100,0.72
377,Kaeo,NZ,2021-01-16 21:29:03,-35.1,173.7833,73.99,75,12,11.99
378,Sorland,NO,2021-01-16 21:29:03,67.667,12.6934,28.4,100,56,3.44
379,Orotukan,RU,2021-01-16 21:29:03,62.2667,151.7,-40.81,78,44,0.58
380,Madisonville,US,2021-01-16 21:29:03,37.3281,-87.4989,39.99,56,90,12.66
381,Los Llanos De Aridane,ES,2021-01-16 21:29:03,28.6585,-17.9182,62.6,59,40,10.36
382,Baghdad,IQ,2021-01-16 21:29:04,33.3406,44.4009,53.6,71,91,3.29
383,Nabire,ID,2021-01-16 21:29:04,-3.3667,135.4833,76.3,89,100,3.56
384,Barrhead,GB,2021-01-16 21:29:04,55.7992,-4.3929,42.8,75,20,20.71
385,Wanlaweyn,SO,2021-01-16 21:29:04,2.6185,44.8938,74.43,79,0,14.61
386,Palmer,US,2021-01-16 21:29:04,42.1584,-72.3287,42.8,81,75,11.5
387,Liusha,CN,2021-01-16 21:29:04,27.2098,108.59,30.13,98,100,9.86
388,Sibolga,ID,2021-01-16 21:29:04,1.7427,98.7792,76.33,75,100,4.0
389,Arman,RU,2021-01-16 21:29:04,59.7,150.1667,-16.53,78,66,11.9
390,Okhotsk,RU,2021-01-16 21:29:04,59.3833,143.3,-15.56,83,97,12.5
391,Kavaratti,IN,2021-01-16 21:29:04,10.5669,72.642,81.34,76,0,5.61
392,Khasan,RU,2021-01-16 21:29:04,42.4308,130.6434,8.1,85,0,17.18
393,Baghpat,IN,2021-01-16 21:29:04,28.95,77.2167,44.6,100,90,4.61
394,Narathiwat,TH,2021-01-16 21:29:04,6.3333,101.75,77.0,88,20,3.44
395,Ust-Kuyga,RU,2021-01-16 21:29:05,70.0167,135.6,-21.87,85,100,2.57
396,Talara,PE,2021-01-16 21:29:05,-4.5772,-81.2719,84.2,58,0,10.36
397,Kununurra,AU,2021-01-16 21:29:05,-15.7667,128.7333,78.8,89,96,4.61
398,Suwannaphum,TH,2021-01-16 21:29:05,15.6035,103.8021,71.01,75,0,15.43
399,Iqaluit,CA,2021-01-16 21:29:05,63.7506,-68.5145,0.0,78,90,24.16
400,Iracoubo,GF,2021-01-16 21:29:05,5.4802,-53.2011,79.11,79,60,11.56
401,Matara,LK,2021-01-16 21:29:05,5.9485,80.5353,74.59,89,100,6.96
402,Morehead,US,2021-01-16 21:29:05,37.2711,-87.1764,39.99,56,90,12.66
403,Bismil,TR,2021-01-16 21:29:05,37.8486,40.6658,42.8,87,75,6.91
404,Ouesso,CG,2021-01-16 21:29:05,1.6136,16.0517,76.64,60,26,1.36
405,Ribeira Brava,PT,2021-01-16 21:29:06,32.65,-17.0667,55.99,80,56,5.99
406,Da Nang,VN,2021-01-16 21:28:48,16.0678,108.2208,68.0,88,75,2.3
407,Duncan,US,2021-01-16 21:29:06,34.5023,-97.9578,54.0,22,1,9.22
408,Chumikan,RU,2021-01-16 21:29:06,54.7183,135.315,-21.77,82,13,9.53
409,Katherine,AU,2021-01-16 21:29:06,-14.4667,132.2667,77.0,83,95,2.3
410,Saubara,BR,2021-01-16 21:29:06,-12.7375,-38.7686,84.2,61,20,9.22
411,Osecina,RS,2021-01-16 21:29:06,44.3731,19.6014,27.0,92,90,9.22
412,Mapiripan,CO,2021-01-16 21:29:06,2.8892,-72.1256,88.74,49,62,8.84
413,Veraval,IN,2021-01-16 21:29:06,20.9,70.3667,67.5,42,0,9.44
414,Ulcinj,ME,2021-01-16 21:29:06,41.9294,19.2244,35.6,37,0,12.66
415,Nushki,PK,2021-01-16 21:29:06,29.5542,66.0215,46.26,39,0,1.45
416,Banda Aceh,ID,2021-01-16 21:24:35,5.5577,95.3222,78.13,80,99,5.93
417,Griffith,US,2021-01-16 21:29:07,41.5284,-87.4237,36.0,87,90,8.05
418,Caborca,MX,2021-01-16 21:29:07,30.5838,-111.101,80.01,13,15,5.01
419,Tazmalt,DZ,2021-01-16 21:29:07,36.3868,4.3989,42.3,81,58,3.24
420,Pangnirtung,CA,2021-01-16 21:29:07,66.1451,-65.7125,17.6,79,90,11.5
421,Karpogory,RU,2021-01-16 21:29:07,64.0019,44.4451,-14.26,87,3,2.95
422,Nyaunglebin,MM,2021-01-16 21:29:07,17.95,96.7333,59.11,82,1,2.3
423,Nacozari,MX,2021-01-16 21:29:07,25.3366,-108.2574,81.0,44,0,1.99
424,Champerico,GT,2021-01-16 21:29:07,14.3,-91.9167,89.6,58,40,6.91
425,Manokwari,ID,2021-01-16 21:27:23,-0.8667,134.0833,78.82,77,100,3.04
426,Khandyga,RU,2021-01-16 21:29:07,62.6667,135.6,-40.74,81,100,1.81
427,Beringovskiy,RU,2021-01-16 21:29:08,63.05,179.3167,-10.41,88,100,11.34
428,Pevek,RU,2021-01-16 21:29:08,69.7008,170.3133,-17.75,84,90,6.76
429,Felipe Carrillo Puerto,MX,2021-01-16 21:29:08,19.5833,-88.05,76.14,50,92,5.06
430,Bosaso,SO,2021-01-16 21:29:08,11.2842,49.1816,74.28,70,9,1.48
431,North Bend,US,2021-01-16 21:29:08,43.4065,-124.2243,55.99,88,1,5.75
432,Qaqortoq,GL,2021-01-16 21:29:08,60.7167,-46.0333,17.6,57,67,8.05
433,Curup,ID,2021-01-16 21:29:08,-3.4667,102.5333,66.85,71,100,2.33
434,Omboue,GA,2021-01-16 21:29:08,-1.5746,9.2618,78.24,86,100,5.21
435,San Carlos De Bariloche,AR,2021-01-16 21:24:13,-41.1456,-71.3082,75.0,32,40,19.57
436,Xiazhen,CN,2021-01-16 21:29:08,34.8022,117.1117,27.57,80,27,6.4
437,Jiazi,CN,2021-01-16 21:29:08,22.8779,116.067,54.32,71,3,17.85
438,Badou,TG,2021-01-16 21:29:08,7.5833,0.6,77.65,39,18,2.84
439,Diego De Almagro,CL,2021-01-16 21:29:08,-26.3667,-70.05,76.03,28,0,12.21
440,Agadez,NE,2021-01-16 21:29:09,19.75,10.25,68.29,22,60,10.31
441,Linxia,CN,2021-01-16 21:29:09,35.6003,103.2064,13.55,88,15,0.89
442,Mildura,AU,2021-01-16 21:29:09,-34.2,142.15,59.0,72,0,9.22
443,Christchurch,NZ,2021-01-16 21:29:09,-43.5333,172.6333,70.0,43,100,17.27
444,Port Blair,IN,2021-01-16 21:25:05,11.6667,92.75,76.91,73,15,8.28
445,Hofn,IS,2021-01-16 21:29:09,64.2539,-15.2082,41.23,70,100,22.86
446,Shelburne,CA,2021-01-16 21:29:09,44.0787,-80.2041,35.01,86,100,9.42
447,Esperance,AU,2021-01-16 21:29:09,-33.8667,121.9,53.6,71,41,6.91
448,Komsomolskiy,UZ,2021-01-16 21:29:09,40.4272,71.7189,35.6,60,0,4.61
449,Lashio,MM,2021-01-16 21:29:09,22.9333,97.75,50.04,93,97,1.3
450,Vilyuysk,RU,2021-01-16 21:29:09,63.7553,121.6247,-41.03,80,94,6.85
451,Aklavik,CA,2021-01-16 21:29:09,68.2191,-135.0107,-14.8,76,20,4.61
452,Kostyantynivka,UA,2021-01-16 21:29:10,48.5277,37.7069,13.91,95,54,5.12
453,Jiaohe,CN,2021-01-16 21:29:10,43.7286,127.3447,-7.91,89,100,4.45
454,Aketi,CD,2021-01-16 21:29:10,2.7388,23.7833,73.87,74,100,1.59
455,Gharghoda,IN,2021-01-16 21:29:10,22.1667,83.35,53.71,39,0,3.02
456,Sabang,ID,2021-01-16 21:29:10,5.8933,95.3214,79.83,79,94,9.73
457,Knyaze-Volkonskoye,RU,2021-01-16 21:29:10,48.4642,135.4567,-16.6,69,49,2.24
458,San Quintin,MX,2021-01-16 21:29:10,30.4833,-115.95,75.69,21,0,6.58
459,Arawa,PG,2021-01-16 21:29:10,-6.2132,155.5367,80.67,76,100,3.69
460,Biloxi,US,2021-01-16 21:28:35,30.396,-88.8853,51.8,53,1,14.97
461,Xingcheng,CN,2021-01-16 21:29:10,40.6167,120.7167,10.29,76,0,4.7
462,Chifeng,CN,2021-01-16 21:29:10,42.2683,118.9636,-6.79,81,0,9.06
463,Giraltovce,SK,2021-01-16 21:29:10,49.114,21.5173,25.0,87,100,4.81
464,Aljezur,PT,2021-01-16 21:29:11,37.3191,-8.8033,42.01,100,0,7.09
465,Half Moon Bay,US,2021-01-16 21:29:11,37.4636,-122.4286,70.0,87,90,12.66
466,Lagunas,PE,2021-01-16 21:29:11,-5.2269,-75.6753,83.73,80,98,3.76
467,Frontera,MX,2021-01-16 21:29:11,26.9333,-101.45,67.37,25,0,5.66
468,Jacareacanga,BR,2021-01-16 21:29:11,-6.2222,-57.7528,87.84,64,82,1.07
469,Tocopilla,CL,2021-01-16 21:29:11,-22.092,-70.1979,71.08,46,79,2.48
470,Amga,RU,2021-01-16 21:29:11,60.8953,131.9608,-39.93,79,100,2.8
471,Sassandra,CI,2021-01-16 21:29:11,4.95,-6.0833,78.69,84,74,7.34
472,Sao Miguel Do Araguaia,BR,2021-01-16 21:29:11,-13.275,-50.1628,76.03,92,100,4.88
473,Neryungri,RU,2021-01-16 21:29:11,56.6709,124.6491,-27.99,82,100,8.01
474,Kyshtovka,RU,2021-01-16 21:29:11,56.555,76.6271,5.05,92,100,9.78
475,Storforshei,NO,2021-01-16 21:29:11,66.4043,14.5233,19.99,88,15,4.41
476,Lewistown,US,2021-01-16 21:29:12,40.5992,-77.5714,39.2,70,40,11.5
477,Tatawin,TN,2021-01-16 21:29:12,32.9297,10.4518,50.0,53,40,3.44
478,San Andres,CO,2021-01-16 21:29:12,12.5847,-81.7006,84.2,65,40,10.36
479,San Antonio,US,2021-01-16 21:29:01,29.4241,-98.4936,66.0,17,1,5.17
480,Tholen,NL,2021-01-16 21:27:11,51.5317,4.2208,34.0,93,90,5.75
481,Salalah,OM,2021-01-16 21:29:12,17.0151,54.0924,68.0,49,0,2.3
482,Sturgeon Bay,US,2021-01-16 21:29:12,44.8342,-87.377,33.8,86,90,12.66
483,Jieshi,CN,2021-01-16 21:29:12,22.8134,115.8257,59.0,74,9,17.6
484,Bilma,NE,2021-01-16 21:29:12,18.6853,12.9164,64.94,27,0,1.9
485,Arles,FR,2021-01-16 21:28:41,43.6768,4.6303,37.4,70,0,3.44
486,Guilin,CN,2021-01-16 21:29:12,25.2819,110.2864,50.0,43,100,20.13
487,Brufut,GM,2021-01-16 21:29:12,13.3814,-16.7518,73.4,46,70,5.75
488,Fethiye,TR,2021-01-16 21:29:12,36.6217,29.1164,51.8,71,75,18.41
489,Llanes,ES,2021-01-16 21:29:12,43.4198,-4.7549,51.01,56,29,6.64
490,Kelvington,CA,2021-01-16 21:29:13,52.1667,-103.5343,28.4,69,50,11.5
491,Rock Springs,US,2021-01-16 21:29:13,41.5875,-109.2029,35.6,51,1,26.46
492,Bonthe,SL,2021-01-16 21:29:13,7.5264,-12.505,78.94,80,100,6.29
493,Hovd,MN,2021-01-16 21:29:13,48.0056,91.6419,-2.13,83,4,1.41
494,Oranjestad,AW,2021-01-16 21:28:26,12.524,-70.027,82.4,69,20,12.66
495,Peterhead,GB,2021-01-16 21:29:13,57.5058,-1.7981,41.0,75,10,10.36
496,Adwa,ET,2021-01-16 21:29:13,14.1646,38.8955,56.14,72,0,2.86
497,Lorengau,PG,2021-01-16 21:29:13,-2.0226,147.2712,82.49,81,100,12.68
498,Comodoro Rivadavia,AR,2021-01-16 21:26:57,-45.8667,-67.5,71.6,40,20,9.22
499,Namibe,AO,2021-01-16 21:29:13,-15.1961,12.1522,74.97,67,0,6.62
500,Camacha,PT,2021-01-16 21:29:13,33.0833,-16.3333,59.0,82,40,8.05
501,Walvis Bay,NA,2021-01-16 21:29:13,-22.9575,14.5053,70.0,77,0,9.22
502,Caceres,ES,2021-01-16 21:29:13,39.522,-6.3748,37.99,77,0,0.49
503,Soto La Marina,MX,2021-01-16 21:29:13,23.7667,-98.2167,68.0,48,66,8.99
504,Ayorou,NE,2021-01-16 21:29:14,14.7308,0.9174,76.89,18,0,8.79
505,La Paz,BO,2021-01-16 21:29:14,-16.5,-68.15,44.6,93,90,12.66
506,Haines Junction,CA,2021-01-16 21:29:14,60.7522,-137.5108,19.4,93,100,1.14
507,Miri,MY,2021-01-16 21:29:14,4.4148,114.0089,75.2,100,40,4.61
508,The Pas,CA,2021-01-16 21:29:14,53.8251,-101.2541,26.6,93,90,11.5
509,Yarada,IN,2021-01-16 21:29:14,17.65,83.2667,71.6,94,0,2.3
510,Talnakh,RU,2021-01-16 21:29:14,69.4865,88.3972,-26.7,70,0,6.85
511,Kapoeta,SS,2021-01-16 21:29:14,4.7717,33.5903,82.35,39,83,5.19
512,La Union,PE,2021-01-16 21:29:14,-5.4,-80.75,80.94,57,94,7.23
513,Barranca,PE,2021-01-16 21:29:14,-10.75,-77.7667,74.14,73,51,8.86
514,Wanning,CN,2021-01-16 21:29:14,18.8003,110.3967,65.59,85,62,7.78
515,Rafai,CF,2021-01-16 21:29:15,4.95,23.9167,70.95,35,21,0.51
516,Teguise,ES,2021-01-16 21:29:15,29.0605,-13.564,60.8,67,40,11.5
517,Hamilton,US,2021-01-16 21:28:48,39.1834,-84.5333,35.01,86,90,12.66
518,Hirado,JP,2021-01-16 21:29:15,33.3597,129.5531,41.0,60,75,20.71
519,Dalaba,GN,2021-01-16 21:29:15,10.7,-12.25,61.68,29,56,3.36
520,Peniche,PT,2021-01-16 21:29:15,39.3558,-9.3811,46.0,72,0,8.01
521,Porgera,PG,2021-01-16 21:29:15,-5.4667,143.2,42.39,100,100,1.92
522,Skjervoy,NO,2021-01-16 21:29:15,70.0311,20.9714,37.15,88,100,17.43
523,Barcelos,PT,2021-01-16 21:29:15,41.5388,-8.6151,44.01,93,0,3.44
524,Auki,SB,2021-01-16 21:29:15,-8.7676,160.7034,80.69,78,100,3.76
525,Xuddur,SO,2021-01-16 21:25:13,4.1213,43.8894,75.07,41,7,9.93
526,Olafsvik,IS,2021-01-16 21:29:16,64.8945,-23.7142,36.9,95,100,22.24
527,Bronnoysund,NO,2021-01-16 21:29:16,65.4625,12.1997,30.2,69,43,11.5
528,Bucerias,MX,2021-01-16 21:29:16,20.75,-105.3333,75.2,64,90,9.22
529,Tambovka,RU,2021-01-16 21:29:16,50.0969,128.0489,-22.0,76,40,3.65
530,Zaozerne,UA,2021-01-16 21:29:16,45.1582,33.2787,33.01,76,100,1.01
531,Balykshi,KZ,2021-01-16 21:29:01,47.0667,51.8667,26.6,93,90,11.18
532,Quatre Cocos,MU,2021-01-16 21:29:16,-20.2078,57.7625,80.01,94,75,11.5
533,Vila Franca Do Campo,PT,2021-01-16 21:29:16,37.7167,-25.4333,62.01,94,75,12.66
534,Iquique,CL,2021-01-16 21:28:05,-20.2208,-70.1431,75.2,46,0,12.66
535,Santa Maria Da Vitoria,BR,2021-01-16 21:29:16,-13.3947,-44.1886,79.7,69,99,2.24
536,Ulladulla,AU,2021-01-16 21:29:16,-35.35,150.4667,66.2,42,0,6.91
537,Dunmore East,IE,2021-01-16 21:29:16,52.1514,-6.9861,45.0,70,0,11.5
538,Akyab,MM,2021-01-16 21:26:09,20.15,92.9,61.84,74,100,6.62
539,Coquimbo,CL,2021-01-16 21:29:16,-29.9533,-71.3436,64.4,72,20,12.66
540,Sandanski,BG,2021-01-16 21:29:17,41.5667,23.2833,24.01,58,98,11.99
541,Roma,US,2021-01-16 21:29:17,43.2128,-75.4557,35.6,80,90,9.22
542,Atambua,ID,2021-01-16 21:29:17,-9.1061,124.8925,74.26,84,90,2.28
543,Great Yarmouth,GB,2021-01-16 21:29:17,52.6083,1.7305,41.0,93,90,10.36
544,Chute-Aux-Outardes,CA,2021-01-16 21:29:17,49.1168,-68.399,28.4,86,75,17.27
545,Kulhudhuffushi,MV,2021-01-16 21:29:17,6.6221,73.07,80.82,78,75,11.23
546,Terrace Bay,CA,2021-01-16 21:29:17,48.7834,-87.1,19.4,86,90,12.66
547,Srikakulam,IN,2021-01-16 21:29:17,18.3,83.9,69.49,84,0,2.77
548,Tateyama,JP,2021-01-16 21:29:17,34.9833,139.8667,44.01,48,100,11.39
549,Grindavik,IS,2021-01-16 21:29:17,63.8424,-22.4338,37.4,87,75,24.16
550,Plettenberg Bay,ZA,2021-01-16 21:29:17,-34.0527,23.3716,66.09,83,3,9.13
551,Warmbad,NA,2021-01-16 21:29:17,-28.45,18.7333,73.6,42,0,15.55
552,Solnechnyy,RU,2021-01-16 21:29:18,50.7214,136.6319,-16.1,86,62,2.42
553,Rawson,AR,2021-01-16 21:29:18,-43.3002,-65.1023,64.02,45,0,24.92
554,Krasnoselkup,RU,2021-01-16 21:29:18,65.7,82.4667,-14.06,88,99,17.11
555,Adre,TD,2021-01-16 21:29:18,13.4667,22.2,62.96,26,0,5.59
556,Yendi,GH,2021-01-16 21:29:18,9.4427,-0.0099,81.68,14,0,4.52
557,Bandarbeyla,SO,2021-01-16 21:29:18,9.4942,50.8122,74.41,77,0,16.8
558,Astoria,US,2021-01-16 21:29:18,46.1879,-123.8313,48.0,87,1,2.1
559,Shitanjing,CN,2021-01-16 21:29:18,39.2342,106.3439,12.43,65,0,14.09
560,Shingu,JP,2021-01-16 21:29:18,33.7333,135.9833,39.58,73,100,5.57
561,Saint Anthony,US,2021-01-16 21:29:18,45.0205,-93.218,30.2,74,90,8.05
562,Palana,RU,2021-01-16 21:29:19,59.1167,159.9667,-9.29,82,88,9.6
563,Moron,AR,2021-01-16 21:29:19,-34.6534,-58.6198,77.0,69,90,17.27
564,Montepuez,MZ,2021-01-16 21:29:19,-13.1256,38.9997,71.73,95,100,2.04
565,Panaba,MX,2021-01-16 21:29:19,21.2833,-88.2667,69.73,62,21,10.96
566,Kasempa,ZM,2021-01-16 21:29:19,-13.4584,25.8338,64.31,85,71,2.75
